STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT18
USC00305113,"EMMONS, NY US",3/4/2011,,,0,0,4,23,-3,18,,,,,,
USC00305113,"EMMONS, NY US",3/5/2011,,,0,0,3,38,18,38,,,,,,
USC00305113,"EMMONS, NY US",3/6/2011,,,0.02,0,3,49,38,45,,,,,,
USC00305113,"EMMONS, NY US",3/7/2011,,,2.16,15.3,18,48,19,19,,,,,,
USC00305113,"EMMONS, NY US",3/8/2011,,,0.11,1.2,19,31,8,9,,,,,,
USC00305113,"EMMONS, NY US",3/9/2011,,,0,0,18,37,9,15,,,,,,
USC00305113,"EMMONS, NY US",3/10/2011,,,0.1,0,10,38,15,38,,,,,,
USC00305113,"EMMONS, NY US",3/11/2011,,,0.81,0,5,44,37,42,,,,,,
USC00305113,"EMMONS, NY US",3/12/2011,,,0.09,0.8,3,44,29,30,,,,,,
USC00305113,"EMMONS, NY US",3/13/2011,,,0.04,0,3,42,30,33,,,,,,
USC00305113,"EMMONS, NY US",3/14/2011,,,0.05,0,3,34,28,28,,,,,,
USC00305113,"EMMONS, NY US",3/15/2011,,,0,0,2,33,20,20,,,,,,
USC00305113,"EMMONS, NY US",3/16/2011,,,0.08,0,1,47,20,34,,,,,,
USC00305113,"EMMONS, NY US",3/17/2011,,,0.04,0,1,44,30,30,,,,,,
USC00305113,"EMMONS, NY US",3/18/2011,,,0,0,0,56,30,54,,,,,,
USC00305113,"EMMONS, NY US",3/19/2011,,,0,0,0,60,32,32,,,,,,
USC00305113,"EMMONS, NY US",3/20/2011,,,0,0,0,41,18,19,,,,,,
USC00305113,"EMMONS, NY US",3/21/2011,,,0.03,0.3,1,44,18,31,,,,,,
USC00305113,"EMMONS, NY US",3/22/2011,,,0.26,2.8,0,38,31,32,,,,,,
USC00305113,"EMMONS, NY US",3/23/2011,,,0,0,0,35,28,28,,,,,,
USC00305113,"EMMONS, NY US",3/24/2011,,,0.36,3.7,3,29,20,20,,,,,,
USC00305113,"EMMONS, NY US",3/25/2011,,,0,0,2,35,18,21,,,,,,
USC00305113,"EMMONS, NY US",3/26/2011,,,0,0,1,31,11,11,,,,,,
USC00305113,"EMMONS, NY US",3/27/2011,,,0,0,1,31,11,13,,,,,,
USC00305113,"EMMONS, NY US",3/28/2011,,,0,0,0,33,13,15,,,,,,
USC00305113,"EMMONS, NY US",3/29/2011,,,0,0,0,37,15,22,,,,,,
USC00305113,"EMMONS, NY US",3/30/2011,,,0,0,0,42,22,24,,,,,,
USC00305113,"EMMONS, NY US",3/31/2011,,,0,0,0,49,24,32,,,,,,
USC00305113,"EMMONS, NY US",4/1/2011,,,0.12,0.6,0,40,31,31,,,,,,
USC00305113,"EMMONS, NY US",4/2/2011,,,0.02,0.1,0,38,28,28,,,,,,
USC00305113,"EMMONS, NY US",4/3/2011,,,0,0,0,48,28,30,,,,,,
USC00305113,"EMMONS, NY US",4/4/2011,,,0.09,0,0,51,30,39,,,,,,
USC00305113,"EMMONS, NY US",4/5/2011,,,1.04,0,0,58,39,42,,,,,,
USC00305113,"EMMONS, NY US",4/6/2011,,,0.31,0,0,42,28,29,,,,,,
USC00305113,"EMMONS, NY US",4/7/2011,,,0.08,0,0,47,29,31,,,,,,
USC00305113,"EMMONS, NY US",4/8/2011,,,0,0,0,49,26,26,,,,,,
USC00305113,"EMMONS, NY US",4/9/2011,,,0,0,0,48,26,31,,,,,,
USC00305113,"EMMONS, NY US",4/10/2011,,,0,0,0,59,31,43,,,,,,
USC00305113,"EMMONS, NY US",4/11/2011,,,0,0,0,55,43,53,,,,,,
USC00305113,"EMMONS, NY US",4/12/2011,,,0.02,0,0,77,42,42,,,,,,
USC00305113,"EMMONS, NY US",4/13/2011,,,0.21,0,0,59,40,41,,,,,,
USC00305113,"EMMONS, NY US",4/14/2011,,,0.08,0,0,45,39,39,,,,,,
USC00305113,"EMMONS, NY US",4/15/2011,,,0,0,0,63,27,27,,,,,,
USC00305113,"EMMONS, NY US",4/16/2011,,,0,0,,55,27,38,,,,,,
USC00305113,"EMMONS, NY US",4/17/2011,,,0.83,0,0,49,38,40,,,,,,
USC00305113,"EMMONS, NY US",4/18/2011,,,0.12,0,0,51,30,31,,,,,,
USC00305113,"EMMONS, NY US",4/19/2011,,,0.09,0,0,51,31,34,,,,,,
USC00305113,"EMMONS, NY US",4/20/2011,,,0.21,0,0,43,34,43,,,,,,
USC00305113,"EMMONS, NY US",4/21/2011,,,0.26,0,0,66,36,36,,,,,,
USC00305113,"EMMONS, NY US",4/22/2011,,,0,0,0,43,25,26,,,,,,
USC00305113,"EMMONS, NY US",4/23/2011,,,0.23,0,0,53,26,39,,,,,,
USC00305113,"EMMONS, NY US",4/24/2011,,,0.38,0,0,56,39,48,,,,,,
USC00305113,"EMMONS, NY US",4/25/2011,,,0.04,0,0,57,48,48,,,,,,
USC00305113,"EMMONS, NY US",4/26/2011,,,1.72,0,0,59,48,59,,,,,,
USC00305113,"EMMONS, NY US",4/27/2011,,,0.36,0,0,82,59,59,,,,,,
USC00305113,"EMMONS, NY US",4/28/2011,,,0.92,0,0,76,58,61,,,,,,
USC00305113,"EMMONS, NY US",4/29/2011,,,0.41,0,0,74,37,40,,,,,,
USC00305113,"EMMONS, NY US",4/30/2011,,,0.17,0,0,53,38,40,,,,,,
USC00305113,"EMMONS, NY US",5/1/2011,,,0,0,0,62,32,34,,,,,,
USC00305113,"EMMONS, NY US",5/2/2011,,,0,0,0,69,34,52,,,,,,
USC00305113,"EMMONS, NY US",5/3/2011,,,0.03,0,0,61,46,47,,,,,,
USC00305113,"EMMONS, NY US",5/4/2011,,,1.33,0,0,75,40,40,,,,,,
USC00305113,"EMMONS, NY US",5/5/2011,,,0.27,0,0,41,38,38,,,,,,
USC00305113,"EMMONS, NY US",5/6/2011,,,0,0,0,56,38,42,,,,,,
USC00305113,"EMMONS, NY US",5/7/2011,,,0,0,0,65,41,43,,,,,,
USC00305113,"EMMONS, NY US",5/8/2011,,,0.02,0,0,61,36,36,,,,,,
USC00305113,"EMMONS, NY US",5/9/2011,,,0,0,0,62,36,39,,,,,,
USC00305113,"EMMONS, NY US",5/10/2011,,,0,0,0,65,34,36,,,,,,
USC00305113,"EMMONS, NY US",5/11/2011,,,0,0,0,69,36,42,,,,,,
USC00305113,"EMMONS, NY US",5/12/2011,,,0,0,0,70,41,43,,,,,,
USC00305113,"EMMONS, NY US",5/13/2011,,,0,0,0,77,43,53,,,,,,
USC00305113,"EMMONS, NY US",5/14/2011,,,0,0,0,68,53,57,,,,,,
USC00305113,"EMMONS, NY US",5/15/2011,,,0.15,0,0,60,55,55,,,,,,
USC00305113,"EMMONS, NY US",5/16/2011,,,0.54,0,0,60,50,51,,,,,,
USC00305113,"EMMONS, NY US",5/17/2011,,,0.12,0,0,59,51,51,,,,,,
USC00305113,"EMMONS, NY US",5/18/2011,,,0.04,0,0,62,51,56,,,,,,
USC00305113,"EMMONS, NY US",5/19/2011,,,0.54,0,0,68,55,57,,,,,,
USC00305113,"EMMONS, NY US",5/20/2011,,,0.06,0,0,75,53,55,,,,,,
USC00305113,"EMMONS, NY US",5/21/2011,,,1.43,0,0,71,51,54,,,,,,
USC00305113,"EMMONS, NY US",5/22/2011,,,0.03,0,0,72,52,55,,,,,,
USC00305113,"EMMONS, NY US",5/23/2011,,,0.01,0,0,74,54,55,,,,,,
USC00305113,"EMMONS, NY US",5/24/2011,,,0.05,0,0,64,55,62,,,,,,
USC00305113,"EMMONS, NY US",5/25/2011,,,0.02,0,0,72,48,50,,,,,,
USC00305113,"EMMONS, NY US",5/26/2011,,,0,0,0,72,50,63,,,,,,
USC00305113,"EMMONS, NY US",5/27/2011,,,0.51,0,0,85,59,60,,,,,,
USC00305113,"EMMONS, NY US",5/28/2011,,,0.2,0,0,80,58,62,,,,,,
USC00305113,"EMMONS, NY US",5/29/2011,,,0,0,0,76,62,67,,,,,,
USC00305113,"EMMONS, NY US",5/30/2011,,,0.03,0,0,83,65,66,,,,,,
USC00305113,"EMMONS, NY US",5/31/2011,,,0,0,0,81,56,57,,,,,,
USC00305113,"EMMONS, NY US",6/1/2011,,,0,0,0,85,57,69,,,,,,
USC00305113,"EMMONS, NY US",6/2/2011,,,0,0,0,85,55,56,,,,,,
USC00305113,"EMMONS, NY US",6/3/2011,,,0,0,0,57,41,44,,,,,,
USC00305113,"EMMONS, NY US",6/4/2011,,,0,0,0,66,40,44,,,,,,
USC00305113,"EMMONS, NY US",6/5/2011,,,0,0,0,66,44,52,,,,,,
USC00305113,"EMMONS, NY US",6/6/2011,,,0,0,0,68,52,54,,,,,,
USC00305113,"EMMONS, NY US",6/7/2011,,,0,0,0,78,50,51,,,,,,
USC00305113,"EMMONS, NY US",6/8/2011,,,0,0,0,82,51,60,,,,,,
USC00305113,"EMMONS, NY US",6/9/2011,,,0.32,0,0,88,60,68,,,,,,
USC00305113,"EMMONS, NY US",6/10/2011,,,0.05,0,0,87,61,62,,,,,,
USC00305113,"EMMONS, NY US",6/11/2011,,,0.08,0,0,75,57,58,,,,,,
USC00305113,"EMMONS, NY US",6/12/2011,,,0.52,0,0,69,57,59,,,,,,
USC00305113,"EMMONS, NY US",6/13/2011,,,0.03,0,0,68,48,51,,,,,,
USC00305113,"EMMONS, NY US",6/14/2011,,,0,0,0,59,51,54,,,,,,
USC00305113,"EMMONS, NY US",6/15/2011,,,0.07,0,0,61,44,46,,,,,,
USC00305113,"EMMONS, NY US",6/16/2011,,,0,0,0,77,46,50,,,,,,
USC00305113,"EMMONS, NY US",6/17/2011,,,0.06,0,0,78,50,58,,,,,,
USC00305113,"EMMONS, NY US",6/18/2011,,,0,,,75,56,,,,,,,
USC00305113,"EMMONS, NY US",6/19/2011,,,0,,,77,56,,,,,,,
USC00305113,"EMMONS, NY US",6/20/2011,,,0,,,73,50,,,,,,,
USC00305113,"EMMONS, NY US",6/21/2011,,,0,,,78,45,,,,,,,
USC00305113,"EMMONS, NY US",6/22/2011,,,0,,,81,51,,,,,,,
USC00305113,"EMMONS, NY US",6/23/2011,,,0,,,70,61,,,,,,,
USC00305113,"EMMONS, NY US",6/24/2011,,,0,,,72,63,,,,,,,
USC00305113,"EMMONS, NY US",6/25/2011,7,2.15,,,,78,62,62,,,,,,
USC00305113,"EMMONS, NY US",6/26/2011,,,0,0,0,72,57,58,,,,,,
USC00305113,"EMMONS, NY US",6/27/2011,,,0,0,0,70,55,58,,,,,,
USC00305113,"EMMONS, NY US",6/28/2011,,,0,0,0,78,58,59,,,,,,
USC00305113,"EMMONS, NY US",6/29/2011,,,0.66,0,0,79,57,58,,,,,,
USC00305113,"EMMONS, NY US",6/30/2011,,,0,0,0,64,57,57,,,,,,
USC00305113,"EMMONS, NY US",7/1/2011,,,0,0,0,75,45,47,,,,,,
USC00305113,"EMMONS, NY US",7/2/2011,,,0,0,0,74,47,55,,,,,,
USC00305113,"EMMONS, NY US",7/3/2011,,,0.01,0,0,81,55,64,,,,,,
USC00305113,"EMMONS, NY US",7/4/2011,,,1.31,0,0,69,58,58,,,,,,
USC00305113,"EMMONS, NY US",7/5/2011,,,0,0,0,79,49,51,,,,,,
USC00305113,"EMMONS, NY US",7/6/2011,,,0,0,0,80,51,56,,,,,,
USC00305113,"EMMONS, NY US",7/7/2011,,,0.44,0,0,84,56,61,,,,,,
USC00305113,"EMMONS, NY US",7/8/2011,,,0,0,0,77,56,58,,,,,,
USC00305113,"EMMONS, NY US",7/9/2011,,,0.08,0,0,78,58,61,,,,,,
USC00305113,"EMMONS, NY US",7/10/2011,,,0,0,0,77,51,52,,,,,,
USC00305113,"EMMONS, NY US",7/11/2011,,,0,0,0,80,52,60,,,,,,
USC00305113,"EMMONS, NY US",7/12/2011,,,0,0,0,85,60,71,,,,,,
USC00305113,"EMMONS, NY US",7/13/2011,,,0,0,0,83,60,62,,,,,,
USC00305113,"EMMONS, NY US",7/14/2011,,,0,0,0,78,50,52,,,,,,
USC00305113,"EMMONS, NY US",7/15/2011,,,0,0,0,78,51,52,,,,,,
USC00305113,"EMMONS, NY US",7/16/2011,,,0,0,0,80,52,53,,,,,,
USC00305113,"EMMONS, NY US",7/17/2011,,,0,0,0,83,53,60,,,,,,
USC00305113,"EMMONS, NY US",7/18/2011,,,0,0,0,86,60,67,,,,,,
USC00305113,"EMMONS, NY US",7/19/2011,,,0.37,0,0,77,65,66,,,,,,
USC00305113,"EMMONS, NY US",7/20/2011,,,0,0,0,83,59,59,,,,,,
USC00305113,"EMMONS, NY US",7/21/2011,,,0,0,0,87,59,73,,,,,,
USC00305113,"EMMONS, NY US",7/22/2011,,,0,0,0,93,73,75,,,,,,
USC00305113,"EMMONS, NY US",7/23/2011,,,0,0,0,90,66,68,,,,,,
USC00305113,"EMMONS, NY US",7/24/2011,,,0,0,0,88,68,70,,,,,,
USC00305113,"EMMONS, NY US",7/25/2011,,,0,0,0,84,57,58,,,,,,
USC00305113,"EMMONS, NY US",7/26/2011,,,1.19,0,0,74,58,64,,,,,,
USC00305113,"EMMONS, NY US",7/27/2011,,,0.4,0,0,78,57,58,,,,,,
USC00305113,"EMMONS, NY US",7/28/2011,,,0,0,0,77,57,58,,,,,,
USC00305113,"EMMONS, NY US",7/29/2011,,,0,0,0,77,58,68,,,,,,
USC00305113,"EMMONS, NY US",7/30/2011,,,0.03,0,0,79,61,62,,,,,,
USC00305113,"EMMONS, NY US",7/31/2011,,,0,0,0,82,54,55,,,,,,
USC00305113,"EMMONS, NY US",8/1/2011,,,0,0,0,83,54,61,,,,,,
USC00305113,"EMMONS, NY US",8/2/2011,,,0,0,0,84,56,57,,,,,,
USC00305113,"EMMONS, NY US",8/3/2011,,,0,0,0,80,54,56,,,,,,
USC00305113,"EMMONS, NY US",8/4/2011,,,0.51,0,0,78,56,63,,,,,,
USC00305113,"EMMONS, NY US",8/5/2011,,,0,0,0,76,59,59,,,,,,
USC00305113,"EMMONS, NY US",8/6/2011,,,0,0,0,83,59,67,,,,,,
USC00305113,"EMMONS, NY US",8/7/2011,,,0.66,0,0,73,65,68,,,,,,
USC00305113,"EMMONS, NY US",8/8/2011,,,0.1,0,0,81,67,67,,,,,,
USC00305113,"EMMONS, NY US",8/9/2011,,,0.01,0,0,80,61,62,,,,,,
USC00305113,"EMMONS, NY US",8/10/2011,,,0.43,0,0,76,61,62,,,,,,
USC00305113,"EMMONS, NY US",8/11/2011,,,0,0,0,78,55,55,,,,,,
USC00305113,"EMMONS, NY US",8/12/2011,,,0,0,0,71,49,50,,,,,,
USC00305113,"EMMONS, NY US",8/13/2011,,,0,0,0,77,50,52,,,,,,
USC00305113,"EMMONS, NY US",8/14/2011,,,0,0,0,79,52,65,,,,,,
USC00305113,"EMMONS, NY US",8/15/2011,,,0.2,0,0,72,62,63,,,,,,
USC00305113,"EMMONS, NY US",8/16/2011,,,0.83,0,0,65,58,59,,,,,,
USC00305113,"EMMONS, NY US",8/17/2011,,,0.02,0,0,74,52,54,,,,,,
USC00305113,"EMMONS, NY US",8/18/2011,,,0,0,0,79,54,56,,,,,,
USC00305113,"EMMONS, NY US",8/19/2011,,,0,0,0,81,56,57,,,,,,
USC00305113,"EMMONS, NY US",8/20/2011,,,0,0,0,82,53,53,,,,,,
USC00305113,"EMMONS, NY US",8/21/2011,,,0,0,0,81,53,61,,,,,,
USC00305113,"EMMONS, NY US",8/22/2011,,,0.21,0,0,79,54,54,,,,,,
USC00305113,"EMMONS, NY US",8/23/2011,,,0,0,0,69,46,46,,,,,,
USC00305113,"EMMONS, NY US",8/24/2011,,,0,0,0,72,46,54,,,,,,
USC00305113,"EMMONS, NY US",8/25/2011,,,0.16,0,0,79,54,65,,,,,,
USC00305113,"EMMONS, NY US",8/26/2011,,,0.64,0,0,71,59,59,,,,,,
USC00305113,"EMMONS, NY US",8/27/2011,,,0,0,0,76,58,58,,,,,,
USC00305113,"EMMONS, NY US",8/28/2011,,,1.47,0,0,78,58,62,,,,,,
USC00305113,"EMMONS, NY US",8/29/2011,,,1.59,0,0,63,49,50,,,,,,
USC00305113,"EMMONS, NY US",8/30/2011,,,0,0,0,69,44,45,,,,,,
USC00305113,"EMMONS, NY US",8/31/2011,,,0,0,0,75,45,49,,,,,,
USC00305113,"EMMONS, NY US",9/1/2011,,,0,0,0,80,49,53,,,,,,
USC00305113,"EMMONS, NY US",9/2/2011,,,0,0,0,72,53,58,,,,,,
USC00305113,"EMMONS, NY US",9/3/2011,,,0,0,0,77,58,65,,,,,,
USC00305113,"EMMONS, NY US",9/4/2011,,,0,0,0,83,65,69,,,,,,
USC00305113,"EMMONS, NY US",9/5/2011,,,0.95,0,0,84,64,64,,,,,,
USC00305113,"EMMONS, NY US",9/6/2011,,,0.97,0,0,68,54,55,,,,,,
USC00305113,"EMMONS, NY US",9/7/2011,,,0.57,0,0,59,55,55,,,,,,
USC00305113,"EMMONS, NY US",9/8/2011,,,4.73,0,0,59,55,59,,,,,,
USC00305113,"EMMONS, NY US",9/9/2011,,,0.06,0,0,68,59,61,,,,,,
USC00305113,"EMMONS, NY US",9/10/2011,,,0,0,0,77,54,54,,,,,,
USC00305113,"EMMONS, NY US",9/11/2011,,,0,0,0,75,50,51,,,,,,
USC00305113,"EMMONS, NY US",9/12/2011,,,0,0,0,65,51,59,,,,,,
USC00305113,"EMMONS, NY US",9/13/2011,,,0,0,0,76,53,53,,,,,,
USC00305113,"EMMONS, NY US",9/14/2011,,,0,0,0,79,53,60,,,,,,
USC00305113,"EMMONS, NY US",9/15/2011,,,0,0,0,72,54,55,,,,,,
USC00305113,"EMMONS, NY US",9/16/2011,,,0.21,0,0,55,37,39,,,,,,
USC00305113,"EMMONS, NY US",9/17/2011,,,0,0,0,57,37,38,,,,,,
USC00305113,"EMMONS, NY US",9/18/2011,,,0,0,0,60,37,38,,,,,,
USC00305113,"EMMONS, NY US",9/19/2011,,,0,0,0,65,37,37,,,,,,
USC00305113,"EMMONS, NY US",9/20/2011,,,0.09,0,0,67,37,54,,,,,,
USC00305113,"EMMONS, NY US",9/21/2011,,,0.01,0,0,61,54,55,,,,,,
USC00305113,"EMMONS, NY US",9/22/2011,,,0.01,0,0,74,55,63,,,,,,
USC00305113,"EMMONS, NY US",9/23/2011,,,0.11,0,0,76,55,55,,,,,,
USC00305113,"EMMONS, NY US",9/24/2011,,,1.36,0,0,70,55,64,,,,,,
USC00305113,"EMMONS, NY US",9/25/2011,,,0,0,0,71,59,59,,,,,,
USC00305113,"EMMONS, NY US",9/26/2011,,,0,0,0,78,56,56,,,,,,
USC00305113,"EMMONS, NY US",9/27/2011,,,0,0,0,80,56,58,,,,,,
USC00305113,"EMMONS, NY US",9/28/2011,,,0.83,0,0,77,58,62,,,,,,
USC00305113,"EMMONS, NY US",9/29/2011,,,0.59,0,0,72,60,60,,,,,,
USC00305113,"EMMONS, NY US",9/30/2011,,,0.22,0,0,72,51,52,,,,,,
USC00305113,"EMMONS, NY US",10/1/2011,,,0.01,0,0,69,46,48,,,,,,
USC00305113,"EMMONS, NY US",10/2/2011,,,0.31,0,0,51,41,42,,,,,,
USC00305113,"EMMONS, NY US",10/3/2011,,,0.12,0,0,61,42,45,,,,,,
USC00305113,"EMMONS, NY US",10/4/2011,,,0,0,0,60,44,44,,,,,,
USC00305113,"EMMONS, NY US",10/5/2011,,,0,0,0,59,44,47,,,,,,
USC00305113,"EMMONS, NY US",10/6/2011,,,0,0,0,64,31,31,,,,,,
USC00305113,"EMMONS, NY US",10/7/2011,,,0,0,0,61,30,31,,,,,,
USC00305113,"EMMONS, NY US",10/8/2011,,,0,0,0,66,31,39,,,,,,
USC00305113,"EMMONS, NY US",10/9/2011,,,0,0,0,76,39,48,,,,,,
USC00305113,"EMMONS, NY US",10/10/2011,,,0,0,0,78,43,44,,,,,,
USC00305113,"EMMONS, NY US",10/11/2011,,,0,0,0,77,44,50,,,,,,
USC00305113,"EMMONS, NY US",10/12/2011,,,0,0,0,74,50,50,,,,,,
USC00305113,"EMMONS, NY US",10/13/2011,,,0.25,0,0,66,50,51,,,,,,
USC00305113,"EMMONS, NY US",10/14/2011,,,0.09,0,0,67,51,60,,,,,,
USC00305113,"EMMONS, NY US",10/15/2011,,,0.83,0,0,67,45,46,,,,,,
USC00305113,"EMMONS, NY US",10/16/2011,,,0.17,0,0,54,45,46,,,,,,
USC00305113,"EMMONS, NY US",10/17/2011,,,0.39,0,0,57,42,43,,,,,,
USC00305113,"EMMONS, NY US",10/18/2011,,,0,0,0,59,40,46,,,,,,
USC00305113,"EMMONS, NY US",10/19/2011,,,0,0,0,60,41,42,,,,,,
USC00305113,"EMMONS, NY US",10/20/2011,,,0.01,0,0,58,42,58,,,,,,
USC00305113,"EMMONS, NY US",10/21/2011,,,0,0,0,68,45,46,,,,,,
USC00305113,"EMMONS, NY US",10/22/2011,,,0,0,0,53,41,41,,,,,,
USC00305113,"EMMONS, NY US",10/23/2011,,,0,0,0,56,33,35,,,,,,
USC00305113,"EMMONS, NY US",10/24/2011,,,0,0,0,56,33,35,,,,,,
USC00305113,"EMMONS, NY US",10/25/2011,,,0.23,0,0,63,35,42,,,,,,
USC00305113,"EMMONS, NY US",10/26/2011,,,0.09,0,0,53,40,41,,,,,,
USC00305113,"EMMONS, NY US",10/27/2011,,,0.42,0,0,50,39,39,,,,,,
USC00305113,"EMMONS, NY US",10/28/2011,,,0.53,2.6,2,39,23,24,,,,,,
USC00305113,"EMMONS, NY US",10/29/2011,,,0,0,0,40,24,30,,,,,,
USC00305113,"EMMONS, NY US",10/30/2011,,,0.27,3.2,3,34,23,23,,,,,,
USC00305113,"EMMONS, NY US",10/31/2011,,,0,0,0,43,23,24,,,,,,
USC00305113,"EMMONS, NY US",11/1/2011,,,0,0,0,47,24,30,,,,,,
USC00305113,"EMMONS, NY US",11/2/2011,,,0,0,0,52,28,28,,,,,,
USC00305113,"EMMONS, NY US",11/3/2011,,,0,0,0,60,28,38,,,,,,
USC00305113,"EMMONS, NY US",11/4/2011,,,0,0,0,61,35,35,,,,,,
USC00305113,"EMMONS, NY US",11/5/2011,,,0,0,0,46,21,21,,,,,,
USC00305113,"EMMONS, NY US",11/6/2011,,,0,0,0,47,21,23,,,,,,
USC00305113,"EMMONS, NY US",11/7/2011,,,0,0,0,55,23,29,,,,,,
USC00305113,"EMMONS, NY US",11/8/2011,,,0,0,0,58,28,47,,,,,,
USC00305113,"EMMONS, NY US",11/9/2011,,,0,0,0,66,34,35,,,,,,
USC00305113,"EMMONS, NY US",11/10/2011,,,0,0,0,68,35,52,,,,,,
USC00305113,"EMMONS, NY US",11/11/2011,,,0.32,0,0,53,30,30,,,,,,
USC00305113,"EMMONS, NY US",11/12/2011,,,0.03,0.1,0,39,30,33,,,,,,
USC00305113,"EMMONS, NY US",11/13/2011,,,0,0,0,49,31,37,,,,,,
USC00305113,"EMMONS, NY US",11/14/2011,,,0,0,0,60,37,52,,,,,,
USC00305113,"EMMONS, NY US",11/15/2011,,,0.27,0,0,57,51,53,,,,,,
USC00305113,"EMMONS, NY US",11/16/2011,,,0.03,0,0,54,37,38,,,,,,
USC00305113,"EMMONS, NY US",11/17/2011,,,0.2,0,0,51,34,34,,,,,,
USC00305113,"EMMONS, NY US",11/18/2011,,,0,0,0,38,25,25,,,,,,
USC00305113,"EMMONS, NY US",11/19/2011,,,0,0,0,39,25,34,,,,,,
USC00305113,"EMMONS, NY US",11/20/2011,,,0,0,0,54,34,47,,,,,,
USC00305113,"EMMONS, NY US",11/21/2011,,,0,0,0,63,34,34,,,,,,
USC00305113,"EMMONS, NY US",11/22/2011,,,0,0,0,42,23,23,,,,,,
USC00305113,"EMMONS, NY US",11/23/2011,,,1.29,0,0,40,23,38,,,,,,
USC00305113,"EMMONS, NY US",11/24/2011,,,0.08,0,0,38,29,31,,,,,,
USC00305113,"EMMONS, NY US",11/25/2011,,,0,0,0,48,31,34,,,,,,
USC00305113,"EMMONS, NY US",11/26/2011,,,0,0,0,55,34,40,,,,,,
USC00305113,"EMMONS, NY US",11/27/2011,,,0,0,0,59,34,35,,,,,,
USC00305113,"EMMONS, NY US",11/28/2011,,,0,0,0,62,35,54,,,,,,
USC00305113,"EMMONS, NY US",11/29/2011,,,0.04,0,0,59,49,55,,,,,,
USC00305113,"EMMONS, NY US",11/30/2011,,,0.57,0,0,62,41,41,,,,,,
USC00305113,"EMMONS, NY US",12/1/2011,,,0.04,0.1,0,41,23,23,,,,,,
USC00305113,"EMMONS, NY US",12/2/2011,,,0,0,0,41,23,23,,,,,,
USC00305113,"EMMONS, NY US",12/3/2011,,,0,0,0,44,23,23,,,,,,
USC00305113,"EMMONS, NY US",12/4/2011,,,0,0,0,43,23,35,,,,,,
USC00305113,"EMMONS, NY US",12/5/2011,,,0,0,0,51,35,43,,,,,,
USC00305113,"EMMONS, NY US",12/6/2011,,,0.14,0,0,56,43,52,,,,,,
USC00305113,"EMMONS, NY US",12/7/2011,,,0.23,0,0,54,38,38,,,,,,
USC00305113,"EMMONS, NY US",12/8/2011,,,1.12,4.5,4,38,26,27,,,,,,
USC00305113,"EMMONS, NY US",12/9/2011,,,0,0,4,34,25,27,,,,,,
USC00305113,"EMMONS, NY US",12/10/2011,,,0,0,3,36,27,28,,,,,,
USC00305113,"EMMONS, NY US",12/11/2011,,,0,0,3,31,15,15,,,,,,
USC00305113,"EMMONS, NY US",12/12/2011,,,0,0,2,32,15,16,,,,,,
USC00305113,"EMMONS, NY US",12/13/2011,,,0,0,1,40,14,14,,,,,,
USC00305113,"EMMONS, NY US",12/14/2011,,,0,0,0,35,14,27,,,,,,
USC00305113,"EMMONS, NY US",12/15/2011,,,0.04,0,0,46,27,39,,,,,,
USC00305113,"EMMONS, NY US",12/16/2011,,,0.22,0,0,49,33,33,,,,,,
USC00305113,"EMMONS, NY US",12/17/2011,,,0.08,0.1,0,35,28,28,,,,,,
USC00305113,"EMMONS, NY US",12/18/2011,,,0,0,0,28,6,6,,,,,,
USC00305113,"EMMONS, NY US",12/19/2011,,,0,0,0,29,6,29,,,,,,
USC00305113,"EMMONS, NY US",12/20/2011,,,0,0,0,42,29,29,,,,,,
USC00305113,"EMMONS, NY US",12/21/2011,,,0,0,0,40,26,40,,,,,,
USC00305113,"EMMONS, NY US",12/22/2011,,,0.96,0,0,48,39,40,,,,,,
USC00305113,"EMMONS, NY US",12/23/2011,,,0.52,0,0,45,33,34,,,,,,
USC00305113,"EMMONS, NY US",12/24/2011,,,0,0,0,35,20,20,,,,,,
USC00305113,"EMMONS, NY US",12/25/2011,,,0,0,0,26,13,25,,,,,,
USC00305113,"EMMONS, NY US",12/26/2011,,,0.04,0.1,0,37,25,30,,,,,,
USC00305113,"EMMONS, NY US",12/27/2011,,,0,0,0,33,26,33,,,,,,
USC00305113,"EMMONS, NY US",12/28/2011,,,0.52,0,0,46,32,32,,,,,,
USC00305113,"EMMONS, NY US",12/29/2011,,,0.09,1.4,1,32,12,12,,,,,,
USC00305113,"EMMONS, NY US",12/30/2011,,,0,0,0,32,12,32,,,,,,
USC00305113,"EMMONS, NY US",12/31/2011,,,0,0,0,42,32,40,,,,,,
USC00305113,"EMMONS, NY US",1/1/2012,,,0.01,0,0,48,37,37,,,,,,
USC00305113,"EMMONS, NY US",1/2/2012,,,0.09,0,0,48,28,28,,,,,,
USC00305113,"EMMONS, NY US",1/3/2012,,,0.07,1.1,1,31,14,14,,,,,,
USC00305113,"EMMONS, NY US",1/4/2012,,,0,0,1,16,4,4,,,,,,
USC00305113,"EMMONS, NY US",1/5/2012,,,0,0,1,22,4,22,,,,,,
USC00305113,"EMMONS, NY US",1/6/2012,,,0.03,0.1,1,31,22,31,,,,,,
