STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/20/2009,,,,,,,,,0.01,",,0,0700",1,",,0",9,",,0",35,",,0",9,",,0",9,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/21/2009,,,,,,,,,0.03,",,0,0700",0.2,",,0",8,",,0",22,",,0",9,",,0",16,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/22/2009,,,,,,,,,0.04,",,0,0700",0.2,",,0",8,",,0",31,",,0",16,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/23/2009,,,,,,,,,0,"T,,0,0700",0.1,",,0",8,",,0",31,",,0",15,",,0",15,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/24/2009,,,,,,,,,0.08,",,0,0700",0.1,",,0",8,",,0",19,",,0",10,",,0",10,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/25/2009,,,,,,,,,0,"T,,0,0700",0,",,0",7,",,0",24,",,0",3,",,0",6,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/26/2009,,,,,,,,,0.06,",,0,0700",0.7,",,0",5,",,0",39,",,0",6,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/27/2009,,,,,,,,,0,",,0,0700",0,"P,,0",4,",,0",47,",,0",25,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,2/28/2009,,,,,,,,,0.4,",,0,0700",0,"T,,0",3,",,0",49,",,0",15,",,0",15,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/1/2009,,,,,,,,,0,"T,,0,0700",0,"T,,0",3,",,0",27,",,0",14,",,0",21,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/2/2009,,,,,,,,,0,"T,,0,0700",0.1,",,0",3,",,0",34,",,0",11,",,0",11,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/3/2009,,,,,,,,,0.08,",,0,0700",1.7,",,0",5,",,0",12,",,0",2,",,0",3,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/4/2009,,,,,,,,,0,"T,,0,0700",0,"T,,0",5,",,0",17,",,0",2,",,0",7,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/5/2009,,,,,,,,,0,",,0,0700",0,"P,,0",4,",,0",26,",,0",1,",,0",7,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/6/2009,,,,,,,,,0,"T,,0,0700",0,"P,,0",3,",,0",40,",,0",7,",,0",38,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/7/2009,,,,,,,,,0,",,0,0700",0,"P,,0",3,",,0",55,",,0",33,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/8/2009,,,,,,,,,0,"T,,0,0700",0,"P,,0",2,",,0",57,",,0",35,",,0",41,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/9/2009,,,,,,,,,0.85,",,0,0700",0,"P,,0",1,",,0",45,",,0",36,",,0",36,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/10/2009,,,,,,,,,0.34,",,0,0700",0,"P,,0",1,",,0",39,",,0",26,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/11/2009,,,,,,,,,0.28,",,0,0700",0,"P,,0",1,",,0",36,",,0",27,",,0",36,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/12/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",59,",,0",19,",,0",19,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/13/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",28,",,0",13,",,0",13,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/14/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",35,",,0",13,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/15/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",46,",,0",24,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/16/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",54,",,0",23,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/17/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",50,",,0",20,",,0",26,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/18/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",55,",,0",26,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/19/2009,,,,,,,,,0,"T,,0,0700",0,"T,,0",0,",,0",62,",,0",32,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/20/2009,,,,,,,,,0,"T,,0,0700",0,",,0",0,",,0",44,",,0",21,",,0",23,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/21/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,",,0",37,",,0",12,",,0",13,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/22/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,",,0",42,",,0",13,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/23/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,",,0",39,",,0",15,",,0",16,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/24/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,",,0",32,",,0",12,",,0",16,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/25/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",40,",,0",16,",,0",20,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/26/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",50,",,0",20,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/27/2009,,,,,,,,,0.29,",,0,0700",0,",,0",0,",,0",41,",,0",37,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/28/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",55,",,0",38,",,0",39,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/29/2009,,,,,,,,,0.17,",,0,0700",0,"P,,0",0,"P,,0",60,",,0",42,",I,0",43,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/30/2009,,,,,,,,,0.35,",,0,0700",0,"T,,0",0,"T,,0",60,",,0",31,",,0",32,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,3/31/2009,,,,,,,,,0,"T,,0,0700",0,"T,,0",0,",,0",35,",,0",29,",,0",29,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/1/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",54,",,0",29,",,0",35,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/2/2009,,,,,,,,,0.07,",,0,0700",0,"P,,0",0,"P,,0",41,",,0",35,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/3/2009,,,,,,,,,0.07,",,0,0700",0,"P,,0",0,"P,,0",63,",,0",39,",,0",48,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/4/2009,,,,,,,,,1.06,",,0,0700",0,"P,,0",0,"P,,0",54,",,0",33,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/5/2009,,,,,,,,,0.03,",,0,0700",0,"P,,0",0,"P,,0",38,",,0",33,",,0",34,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/6/2009,,,,,,,,,0,"T,,0,0700",0,",,0",0,",,0",55,",,0",32,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/7/2009,,,,,,,,,0.25,",,0,0700",0,"T,,0",0,"T,,0",42,",,0",27,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/8/2009,,,,,,,,,0,"T,,0,0700",0,",,0",0,",,0",33,",,0",26,",,0",28,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/9/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",36,",,0",22,",,0",27,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/10/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",54,",,0",26,",,0",33,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/11/2009,,,,,,,,,0.2,",,0,0700",0,"P,,0",0,"P,,0",50,",,0",33,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/12/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",48,",,0",24,",,0",24,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/13/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",37,",,0",20,",,0",25,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/14/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",47,",,0",25,",,0",37,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/15/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",47,",,0",37,",,0",42,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/16/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",59,",,0",26,",,0",30,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/17/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",60,",,0",28,",,0",39,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/18/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",64,",,0",38,",,0",49,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/19/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",70,",,0",44,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/20/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",59,",,0",38,",,0",38,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/21/2009,,,,,,,,,0.85,",,0,0700",0,"T,,0",0,",,0",42,",,0",32,",,0",42,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/22/2009,,,,,,,,,0.06,",,0,0700",0,"P,,0",0,"P,,0",60,",,0",36,",,0",41,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/23/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",51,",,0",34,",,0",35,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/24/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",46,",,0",28,",,0",42,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/25/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",72,",,0",36,",,0",51,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/26/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",82,",,0",50,",,0",59,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/27/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",83,",,0",48,",,0",54,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/28/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",84,",,0",54,",,0",66,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/29/2009,,,,,,,,,0.15,",,0,0700",0,"P,,0",0,"P,,0",83,",,0",34,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,4/30/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",63,",,0",40,",,0",45,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/1/2009,,,,,,,,,0.18,",,0,0700",0,"P,,0",0,"P,,0",55,",,0",45,",,0",55,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/2/2009,,,,,,,,,0.25,",,0,0700",0,"P,,0",0,"P,,0",63,",,0",42,",,0",43,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/3/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",57,",,0",36,",,0",43,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/4/2009,,,,,,,,,0,"T,,0,0700",0,"P,,0",0,"P,,0",56,",,0",41,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/5/2009,,,,,,,,,0.07,",,0,0700",0,"P,,0",0,"P,,0",55,",,0",44,",,0",49,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/6/2009,,,,,,,,,0.3,",,0,0700",0,"P,,0",0,"P,,0",53,",,0",44,",,0",45,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/7/2009,,,,,,,,,0.25,",,0,0700",0,"P,,0",0,"P,,0",58,",,0",49,",I,0",55,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/8/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",63,",,0",41,",,0",51,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/9/2009,,,,,,,,,0.4,",,0,0700",0,"P,,0",0,"P,,0",70,",,0",52,",,0",54,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/10/2009,,,,,,,,,0.12,",,0,0700",0,"P,,0",0,"P,,0",71,",,0",45,",,0",46,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/11/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",72,",,0",35,",,0",40,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/12/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",58,",,0",35,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/13/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",60,",,0",30,",,0",40,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/14/2009,,,,,,,,,0.15,",,0,0700",0,"P,,0",0,"P,,0",65,",,0",47,",I,0",47,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/15/2009,,,,,,,,,1.44,",,0,0700",0,"P,,0",0,"P,,0",48,",I,0",47,",,0",55,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/16/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",72,",,0",45,",,0",58,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/17/2009,,,,,,,,,1.47,",,0,0700",0,"P,,0",0,"P,,0",69,",,0",38,",,0",38,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/18/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",49,",,0",36,",,0",38,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/19/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",50,",,0",26,",,0",32,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/20/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",68,",,0",41,",I,0",54,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/21/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",77,",,0",51,",,0",59,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/22/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",80,",,0",48,",,0",59,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/23/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",80,",,0",51,",,0",58,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/24/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",67,",,0",55,",,0",63,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/25/2009,,,,,,,,,0,"T,,0,0700",0,"P,,0",0,"P,,0",75,",,0",49,",,0",57,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/26/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",70,",,0",39,",,0",44,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/27/2009,,,,,,,,,0.77,",,0,0700",0,"P,,0",0,"P,,0",57,",,0",41,",,0",41,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/28/2009,,,,,,,,,0.13,",,0,0700",0,"P,,0",0,"P,,0",59,",,0",41,",,0",58,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/29/2009,,,,,,,,,1.36,",,0,0700",0,"P,,0",0,"P,,0",65,",,0",52,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/30/2009,,,,,,,,,0.32,",,0,0700",0,"P,,0",0,"P,,0",69,",,0",45,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,5/31/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",67,",,0",38,",,0",46,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/1/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",64,",,0",32,",,0",41,",I,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/2/2009,,,,,,,,,0.3,",,0,0700",0,"P,,0",0,"P,,0",64,",,0",56,",I,0",56,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/3/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",63,",,0",44,",,0",52,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/4/2009,,,,,,,,,0.14,",,0,0700",0,"P,,0",0,"P,,0",58,",,0",49,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/5/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",65,",,0",45,",,0",52,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/6/2009,,,,,,,,,0.02,",,0,0700",0,"P,,0",0,"P,,0",56,",,0",52,",,0",54,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/7/2009,,,,,,,,,0,",,0,0700",0,",,0",0,",,0",73,",,0",48,",,0",53,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/8/2009,,,,,,,,,0.05,",,0,0700",0,"P,,0",0,"P,,0",75,",,0",53,",,0",58,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/9/2009,,,,,,,,,0.63,",,0,0700",0,"P,,0",0,"P,,0",75,",,0",58,",,0",60,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/10/2009,,,,,,,,,0.01,",,0,0700",0,"P,,0",0,"P,,0",77,",,0",51,",,0",56,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/11/2009,,,,,,,,,0.07,",,0,0700",0,"P,,0",0,"P,,0",73,",,0",56,",,0",60,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/12/2009,,,,,,,,,0.85,",,0,0700",0,"P,,0",0,"P,,0",66,",,0",57,",,0",62,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/13/2009,,,,,,,,,0,",,0,0700",0,"P,,0",0,"P,,0",73,",,0",56,",,0",61,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/14/2009,,,,,,,,,0.24,",,0,0700",0,"P,,0",0,"P,,0",73,",,0",53,",,0",56,",,0,0700",,,,,,,,,,,,,,
USC00367029,"PLEASANT MOUNT 1 W, PA US",41.7394,-75.4465,548.6,6/15/2009,,,,,,,,,0.08,",,0,0700",0,",,0",0,",,0",72,",,0",50,",,0",55,",,0,0700",,,,,,,,,,,,,,
